"","Response.ID","What.are.you.doing.in.the.context.of.scientific.publications...I.write.papers..","What.are.you.doing.in.the.context.of.scientific.publications...I.read.papers..","What.are.you.doing.in.the.context.of.scientific.publications...Other.","What.are.your.research.fields...Biology.","What.are.your.research.fields...Computer.science.","What.are.your.research.fields...Economics.","What.are.your.research.fields...Geosciences.","What.are.your.research.fields...Humanities.","What.are.your.research.fields...Law.","What.are.your.research.fields...Mathematics.","What.are.your.research.fields...Medical.science.","What.are.your.research.fields...Physics.","What.are.your.research.fields...Politics.","What.are.your.research.fields...Other.","How.often.do.you.publish.your.research.in.a.way.that.allows.others.to.recompute.the.results.given.in.your.paper.","How.often.do.your.publications.contain.linkages.to.the.dataset.underlying.the.paper..e.g..a.URL.to.the..zip.file.","How.often.do.your.publications.contain.persistent.URLs.to.the.dataset..e.g..digital.object.identifiers..DOI..","How.often.do.your.publications.contain.linkages.to.the.source.code.that.is.necessary.to.repeat.the.computational.steps.given.in.your.paper..e.g..a.URL.to.your.GitHub.repository.","How.often.do.your.publications.contain.persistent.URLs.to.the.source.code..e.g..digital.object.identifiers..DOI..","How.often.do.you.try.to.reproduce.the.results.given.in.publications.from.other.authors.","How.often.did.you.successfully.reproduce.the.results.given.in.publications.from.other.authors.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Maps.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Time.series.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Histogram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Pie.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Bar.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Line.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Dot.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Scatter.plot.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Box.whisker.plot.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Function.graph.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Tree.diagram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Network.diagram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Flow.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Class.diagram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Venn.diagram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Videos.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Pictures.","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....change.the.model.used.in.the.paper.to.see.if.the.results.change..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....change.one..or.more..input.variables.to.the.model.used.in.the.paper.to.see.if.the.results.are.robust.to.changes.in.the.underlying.assumptions..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....leave.out.some.of.the.data.records.used.in.the.paper.in.order.to.see.if.the.results.change..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....compare.the.results.given.in.the.paper.with.my.results.after.changing..for.example..input.variables..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....use.the.analysis.method.described.in.the.paper.with.a.different.dataset..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....see.the.source.code.used.to.compute.the.diagrams..images..and.tables.in.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....download.the.source.code.used.to.compute.the.diagrams..images..and.tables.in.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....see.the.datasets.underlying.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....download.the.datasets.underlying.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....use.the.datasets.underlying.the.paper.with.a.different.analysis.method..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....interact.with.figures.in.the.paper..e.g..zooming.into.diagrams.or.panning.on.maps..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....easily.jump.to.other.sources.cited.in.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....do.nothing.more.than.reading.the.paper..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....the.source.code.used.in.scientific.publications..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....datasets.used.in.scientific.publications..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....methods.used.in.scientific.publications..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....research.questions.formulated.in.scientific.publications..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....hypotheses.formulated.in.scientific.publications..","For.my.research.work.I.would.like.to.search.for.other.scientific.publications.on.the.web.by.using.....spatial.properties.or.constraints..e.g..a.spatial.extent..","For.my.research.work.I.would.like.to.search.for.other.scientific.publications.on.the.web.by.using.....temporal.properties.or.constraints..e.g..a.period.of.time..","For.my.research.work.I.would.like.to.search.for.other.scientific.publications.on.the.web.by.using.....thematic.properties.or.constraints..e.g...climate.change...","Please.tell.us.your.age.","Please.tell.us.your.gender.","Years.in.research.","If.you.would.like.to.keep.informed.about.the.project.or.maybe.become.involved..for.example..by.providing.one.of.your.papers.to.make.it.reproducible.or.by.participating.in.further.studies..we.would.appreciate.if.you.enter.your.email.address.in.the.field.below....For.more.information..see.http...o2r.info...","Do.you.have.any.further.comments."
"115",175,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","rarely","never","","sometimes","often","often","sometimes","rarely","never","rarely","never","never","sometimes","never","never","never","never","never","never","never","never","never","agree","agree","neither agree nor disagree","neither agree nor disagree","strongly agree","strongly disagree","strongly disagree","agree","agree","agree","agree","agree","neither agree nor disagree","neither disagree nor agree","agree","agree","neither disagree nor agree","neither disagree nor agree","disagree","agree","strongly agree","26 - 35","Male",7,NA,""
"116",176,"Yes","Yes","","No","No","Yes","Yes","No","No","No","No","No","No","","rarely","sometimes","never","rarely","never","rarely","never","often","often","never","never","often","always","rarely","never","sometimes","never","never","never","rarely","never","never","never","never","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","strongly agree","strongly agree","strongly agree","strongly agree","neither agree nor disagree","agree","neither agree nor disagree","neither disagree nor agree","agree","agree","disagree","disagree","agree","agree","strongly agree","26 - 35","Male",9,NA,""
"117",177,"Yes","Yes","I review papers","No","No","No","Yes","No","No","No","No","No","No","Hydrology","rarely","sometimes","sometimes","always","always","never","","always","always","often","often","often","often","often","often","often","often","often","","often","","","","rarely","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","agree","agree","agree","agree","strongly agree","agree","strongly agree","46 - 55","Female",25,NA,"I think the biggest obstacle to do what you describe is the TIME - normally our computational modelling behind a Scientific Paper takes many years to perform - it is thus not realistic for someone to repeat this if there is not funding for doing so. Instead we work in model inter-comparison projects and try to discuss similarities and differences between model results. I do agree that we lack behind and that this is not enough for scientific work to be truly scientific, but it's the only practical solution for now with the present funding conditions. I coordinate a EU funded project called PROJECT NAME where we currently address these issues in RESEARCH FIELD and we are about to launch a virtual water science Lab to increase transparency and stimulate collaborative projects using the same data and source codes. It would be nice to see if we can link out efforts between projects in some way?"
"119",179,"Yes","Yes","I review papers and serve as associate editor for two journals","No","No","No","Yes","Yes","No","No","No","No","No","","sometimes","often","never","","","rarely","rarely","sometimes","sometimes","sometimes","sometimes","sometimes","","","sometimes","sometimes","","","","","","","","sometimes","agree","agree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","agree","strongly agree","neither agree nor disagree","agree","disagree","strongly agree","disagree","neither disagree nor agree","strongly agree","strongly agree","agree","strongly agree","neither disagree nor agree","strongly agree","agree","46 - 55","Female",25,NA,"Best wishes for this research and your efforts in awareness raising about 21st century scientific method :-) "
"120",180,"Yes","Yes","Review and edit","No","No","No","Yes","No","No","No","No","No","No","","always","often","often","sometimes","rarely","sometimes","often","always","often","often","never","rarely","often","sometimes","often","rarely","never","never","never","rarely","never","never","never","never","agree","agree","agree","agree","agree","strongly disagree","disagree","agree","agree","agree","disagree","neither agree nor disagree","agree","disagree","agree","strongly agree","strongly agree","strongly agree","neither disagree nor agree","neither disagree nor agree","agree","36 - 45","Male",13,NA,"To be reproducible work does not need any access to code or data.  All code should be tested by each user to make sure it does what it says, and all methods should be described in each paper in sufficient detail to make them reproducible .... if one could, in theory, recreate work given the data etc that the author had then this is a satisfactory minimum.  Access to code, data etc .... is a bonus.  If the work could not, in theory, be recreated it is not science!

I have sent two of my papers to you by e-mail, which work to make geomorphology more transparent and reproducible.  The data underlying them (i.e. the modified DEM) are copyright, but the method is described so that work could be reproduced and tested if equivalent data were obtained and the method used followed.  

"
"121",181,"Yes","Yes","review papers","No","No","No","Yes","No","No","No","No","No","No","","often","rarely","never","always","always","sometimes","sometimes","sometimes","","always","","","often","often","often","","often","","","","","","","often","agree","agree","agree","agree","agree","strongly agree","agree","strongly agree","agree","agree","agree","agree","disagree","strongly agree","strongly agree","strongly agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","36 - 45","",15,NA,"Certain data types cannot be packed as appendix into a publication, e.g. field observations and documentation via drawings/photographs is in some cases difficult to do in 2D. However, where numerical data is available (also raw data), I'd appreciate it it would be fully accessible  to evaluate given results. 
There is a lot of pressure on publishing, especially in quantity. A fully open system to reproduce results, eventually mark (by the publisher on a community database) non-reproducible results might help to a) improve also the quality of research papers (especially given the fairly low scientific quality of many contributions in the most highly ranked journals in my field) b) prevent wasting time reading contributions just to realize that they might not be the most reproducible research (and everyone doing re-invents the wheel again)."
"127",187,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","rarely","never","","never","","always","often","sometimes","never","sometimes","often","often","often","never","never","never","never","sometimes","never","rarely","never","rarely","agree","agree","strongly agree","agree","strongly agree","neither agree nor disagree","neither agree nor disagree","agree","strongly agree","agree","strongly agree","agree","strongly disagree","agree","strongly agree","agree","agree","agree","agree","agree","strongly agree","36 - 45","Female",12,NA,""
"128",188,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","rarely","never","","never","","never","","always","always","never","never","never","never","never","always","never","always","never","never","never","never","never","never","always","strongly agree","agree","neither agree nor disagree","neither agree nor disagree","agree","agree","strongly agree","agree","agree","neither agree nor disagree","agree","strongly agree","neither agree nor disagree","strongly agree","strongly agree","strongly agree","agree","agree","agree","agree","agree","46 - 55","Male",10,NA,""
"129",189,"Yes","Yes","","No","Yes","No","Yes","No","No","No","No","No","No","","sometimes","often","often","never","","sometimes","rarely","always","always","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","never","rarely","never","never","rarely","never","never","never","never","agree","agree","disagree","agree","agree","neither agree nor disagree","neither agree nor disagree","agree","agree","agree","neither agree nor disagree","agree","neither agree nor disagree","agree","strongly agree","agree","neither disagree nor agree","neither disagree nor agree","","","agree","56 - 65","Male",25,NA,""
"131",191,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","never","never","","rarely","never","rarely","rarely","always","always","sometimes","never","sometimes","","","often","often","","rarely","never","never","never","","","sometimes","neither agree nor disagree","agree","agree","agree","strongly agree","agree","agree","strongly agree","strongly agree","strongly agree","disagree","agree","disagree","agree","agree","agree","","","neither disagree nor agree","neither disagree nor agree","","26 - 35","Male",8,NA,""
"132",192,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","always","always","often","often","never","","sometimes","often","often","sometimes","sometimes","often","often","often","sometimes","often","rarely","rarely","sometimes","never","never","rarely","often","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","agree","agree","strongly agree","agree","agree","agree","agree","neither agree nor disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","neither disagree nor agree","neither disagree nor agree","agree","46 - 55","Male",23,NA,""
"133",193,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","sometimes","","never","","rarely","always","sometimes","sometimes","sometimes","never","never","sometimes","often","often","rarely","","","sometimes","sometimes","","","never","often","neither agree nor disagree","neither agree nor disagree","agree","agree","strongly agree","neither agree nor disagree","neither agree nor disagree","agree","agree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","disagree","disagree","disagree","neither disagree nor agree","neither disagree nor agree","","","","36 - 45","Male",5,NA,""
"137",197,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","never","","never","","never","","always","always","never","often","often","always","rarely","often","often","never","never","never","sometimes","never","never","never","rarely","agree","strongly agree","agree","strongly agree","strongly agree","neither agree nor disagree","disagree","neither agree nor disagree","disagree","agree","agree","strongly agree","neither agree nor disagree","disagree","neither disagree nor agree","agree","strongly agree","strongly agree","agree","agree","strongly agree","36 - 45","Male",18,NA,""
"138",198,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","rarely","rarely","never","","rarely","rarely","often","never","sometimes","never","sometimes","sometimes","sometimes","often","often","sometimes","never","never","never","never","never","never","rarely","neither agree nor disagree","agree","neither agree nor disagree","agree","agree","neither agree nor disagree","disagree","agree","agree","neither agree nor disagree","agree","agree","neither agree nor disagree","neither disagree nor agree","agree","agree","agree","agree","agree","agree","agree","26 - 35","Female",13,NA,""
"139",199,"Yes","Yes","review","No","No","No","Yes","No","No","No","No","No","No","","often","sometimes","rarely","sometimes","rarely","often","sometimes","always","always","rarely","never","never","often","often","often","","often","rarely","rarely","sometimes","","","never","sometimes","agree","strongly agree","strongly agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","strongly disagree","agree","agree","agree","agree","agree","agree","agree","agree","26 - 35","Female",10,NA,""
"140",200,"Yes","No","","No","No","No","Yes","No","No","No","No","No","No","","always","always","always","always","always","sometimes","always","often","often","rarely","rarely","rarely","rarely","rarely","rarely","rarely","often","sometimes","sometimes","sometimes","rarely","rarely","rarely","sometimes","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","56 - 65","Male",28,NA,""
"141",201,"Yes","Yes","I act as reviewer and as editor","No","No","No","Yes","No","No","No","No","No","No","","often","rarely","rarely","never","","rarely","never","often","often","sometimes","never","never","never","never","rarely","never","never","never","never","rarely","never","never","never","sometimes","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","neither agree nor disagree","disagree","strongly agree","strongly agree","strongly agree","neither disagree nor agree","neither disagree nor agree","strongly agree","strongly agree","agree","36 - 45","Male",13,NA,""
"142",202,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","always","sometimes","never","","","rarely","","rarely","often","often","often","often","often","often","often","often","often","often","often","often","","","rarely","often","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","46 - 55","Female",20,NA,""
"144",204,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","always","sometimes","always","never","","often","rarely","never","always","sometimes","never","never","never","never","always","never","never","never","never","never","never","never","often","always","agree","agree","neither agree nor disagree","agree","agree","neither agree nor disagree","agree","strongly agree","strongly agree","agree","agree","agree","strongly disagree","agree","strongly agree","strongly agree","agree","agree","agree","agree","agree","26 - 35","Male",9,NA,"Great survey! Very useful."
"145",205,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","never","","sometimes","never","sometimes","rarely","often","sometimes","sometimes","never","sometimes","often","often","often","never","never","never","never","never","never","","often","always","agree","agree","agree","agree","agree","agree","agree","strongly agree","","agree","agree","agree","neither agree nor disagree","agree","agree","agree","agree","agree","strongly agree","agree","disagree","36 - 45","Male",19,NA,""
"146",206,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","often","often","sometimes","sometimes","rarely","sometimes","always","sometimes","often","never","often","always","never","always","often","sometimes","never","never","rarely","never","never","never","always","agree","agree","strongly agree","strongly agree","strongly agree","agree","agree","strongly agree","strongly agree","agree","neither agree nor disagree","neither agree nor disagree","disagree","agree","strongly agree","strongly agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","26 - 35","Male",8,NA,"Well prepared questionnaire, some minor redundancies (see and download e.g., code is mainly ""the same"", right?), I strongly acknowledge any initiative for transparency, reproducibility, coherency in research and publications. What about integrating the topic of free and open software? ""abolish"" Matlab, use R ;)

Fingers crossed!"
"147",207,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","rarely","rarely","rarely","never","","never","","never","often","rarely","rarely","often","sometimes","sometimes","often","sometimes","sometimes","never","never","rarely","never","","never","sometimes","neither agree nor disagree","agree","disagree","neither agree nor disagree","agree","disagree","disagree","agree","neither agree nor disagree","agree","disagree","neither agree nor disagree","disagree","disagree","neither disagree nor agree","agree","agree","agree","disagree","disagree","agree","56 - 65","Male",32,NA,""
"150",211,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","rarely","never","rarely","never","never","","always","often","often","sometimes","sometimes","sometimes","rarely","often","","sometimes","rarely","rarely","sometimes","never","never","sometimes","always","agree","agree","agree","agree","agree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","agree","strongly agree","disagree","agree","agree","agree","agree","agree","agree","agree","agree","36 - 45","Male",13,NA,""
"151",212,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","rarely","rarely","never","","sometimes","sometimes","always","often","often","never","sometimes","often","often","often","sometimes","sometimes","never","never","never","rarely","","never","often","agree","agree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","disagree","disagree","disagree","disagree","agree","disagree","agree","agree","agree","agree","agree","strongly agree","strongly agree","strongly agree","46 - 55","Male",20,NA,""
"152",213,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","sometimes","rarely","rarely","rarely","sometimes","rarely","always","often","sometimes","never","never","never","sometimes","sometimes","never","never","never","never","never","never","never","never","rarely","agree","agree","neither agree nor disagree","agree","agree","agree","agree","agree","strongly agree","agree","strongly agree","strongly agree","disagree","agree","agree","agree","agree","agree","agree","agree","agree","26 - 35","Male",6,NA,""
"153",214,"Yes","Yes","review papers","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","rarely","rarely","never","sometimes","often","sometimes","often","often","rarely","rarely","never","sometimes","often","sometimes","rarely","never","never","sometimes","never","never","never","rarely","agree","strongly disagree","agree","strongly disagree","strongly agree","strongly disagree","strongly disagree","agree","agree","agree","neither agree nor disagree","agree","strongly disagree","disagree","agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","36 - 45","Male",22,NA,""
"155",216,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","always","never","","never","","never","","often","never","never","never","always","often","often","often","often","often","never","never","sometimes","sometimes","never","sometimes","always","","","","","","","","","","","","","","","","strongly agree","","","","","","36 - 45","Male",8,NA,""
"156",217,"Yes","Yes","everything that a scientists does, from reading, evaluating and writing proposals to teaching & evaluating students","No","No","No","Yes","No","No","No","No","No","No","","often","sometimes","sometimes","rarely","rarely","sometimes","sometimes","often","often","sometimes","never","rarely","never","never","often","sometimes","sometimes","never","never","rarely","never","never","sometimes","rarely","disagree","agree","agree","agree","agree","disagree","neither agree nor disagree","agree","agree","agree","agree","agree","disagree","neither disagree nor agree","agree","agree","agree","agree","agree","agree","agree","46 - 55","Male",20,NA,"interesting & important initiative, but it seems limited in its current scope, and with this in its method/approach.
The R-package is just one among many statistical tools/software, and not everyone uses it.
Reproducibility of plots, graphs, statistics is not the key issue; the problem is reproducibility of results, no matter what type of software and/or analysis tools are being used. For instance, in our field (geophysics --> seismology --> earthquake physics), there are many (large-scale, often HPC-enabled) codes for solving a specific problem (say, seismic wave propagation in heterogeneous media). The type of code, programming language, implementation, platform etc don't matter, as long as the physics is correctly represented (implemented) and the resulting time-series (or whatever output) are identical (within the numerical accuracy). Not every researchers has access to the needed computational facilities, but may choose a code that suits their hardware. Reproducibility is part of the chain ""verification, validation, transparency"" in science, and thus requires a broader context / approach. "
"157",218,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","never","never","","never","","sometimes","always","often","never","sometimes","sometimes","never","often","sometimes","never","rarely","never","rarely","rarely","never","never","rarely","strongly agree","strongly agree","agree","agree","agree","disagree","neither agree nor disagree","agree","strongly agree","agree","strongly agree","strongly agree","neither agree nor disagree","agree","strongly agree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","46 - 55","Male",25,NA,""
"158",220,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","rarely","never","","never","","never","","never","always","always","never","always","always","always","always","always","always","never","never","always","never","never","never","always","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","strongly disagree","agree","agree","agree","agree","agree","agree","agree","agree","36 - 45","Male",10,NA,""
"159",221,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","sometimes","never","often","never","never","","always","sometimes","rarely","never","rarely","rarely","rarely","sometimes","often","never","rarely","never","rarely","never","never","never","always","neither agree nor disagree","strongly agree","agree","neither agree nor disagree","agree","agree","neither agree nor disagree","strongly agree","strongly agree","strongly agree","neither agree nor disagree","strongly agree","agree","neither disagree nor agree","strongly agree","strongly agree","neither disagree nor agree","neither disagree nor agree","strongly agree","strongly agree","strongly agree","26 - 35","Female",2010,NA,""
"160",222,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","rarely","rarely","rarely","never","","never","","often","always","often","never","often","often","often","often","often","often","never","never","often","never","never","never","often","agree","agree","agree","agree","strongly agree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","agree","disagree","agree","agree","neither disagree nor agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","strongly agree","36 - 45","Male",18,NA,""
"161",223,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","rarely","rarely","never","sometimes","rarely","always","sometimes","sometimes","always","sometimes","sometimes","sometimes","","","","","","","","","","rarely","neither agree nor disagree","","","","","","","","","","","","","","","","","","","","","36 - 45","Male",15,NA,""
"162",224,"Yes","Yes","Reviewer, Editor","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","sometimes","rarely","never","sometimes","sometimes","sometimes","sometimes","rarely","never","never","never","never","often","never","sometimes","never","never","never","never","never","never","rarely","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","agree","disagree","disagree","agree","agree","agree","agree","agree","neither agree nor disagree","disagree","agree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","36 - 45","Male",20,NA,""
"163",225,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","sometimes","rarely","rarely","rarely","rarely","","often","often","","rarely","rarely","sometimes","often","often","sometimes","","","","rarely","","","sometimes","sometimes","disagree","neither agree nor disagree","disagree","disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","agree","agree","strongly agree","strongly agree","agree","agree","strongly agree","agree","strongly agree","agree","agree","agree","neither disagree nor agree","46 - 55","Male",25,NA,""
"164",226,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","rarely","never","","sometimes","sometimes","always","rarely","sometimes","never","never","often","sometimes","often","never","sometimes","never","never","never","never","never","never","never","strongly agree","strongly agree","strongly agree","strongly agree","agree","neither agree nor disagree","disagree","neither agree nor disagree","agree","agree","agree","neither agree nor disagree","disagree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","agree","agree","26 - 35","Female",6,NA,""
"167",229,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","","","rarely","","rarely","sometimes","","never","never","never","never","never","never","rarely","never","never","never","never","never","never","never","rarely","sometimes","agree","agree","agree","agree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","disagree","disagree","disagree","agree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","66 +","Male",43,NA,""
"168",230,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","rarely","sometimes","never","rarely","sometimes","often","often","often","rarely","often","often","never","often","never","sometimes","never","never","sometimes","never","never","never","never","disagree","disagree","disagree","neither agree nor disagree","agree","disagree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","disagree","neither agree nor disagree","neither agree nor disagree","neither disagree nor agree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","agree","26 - 35","Male",7,NA,""
"169",231,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","rarely","rarely","never","","never","","always","sometimes","","never","rarely","often","never","rarely","sometimes","","never","never","never","never","rarely","sometimes","sometimes","strongly agree","strongly agree","strongly agree","agree","strongly agree","agree","agree","agree","neither agree nor disagree","agree","strongly agree","strongly agree","disagree","neither disagree nor agree","strongly agree","agree","agree","agree","strongly agree","agree","agree","36 - 45","Male",17,NA,""
"170",232,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","always","rarely","rarely","rarely","rarely","rarely","","sometimes","often","often","rarely","sometimes","often","often","often","often","often","sometimes","sometimes","sometimes","","rarely","never","rarely","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","strongly agree","neither disagree nor agree","agree","agree","strongly agree","strongly agree","agree","neither disagree nor agree","agree","56 - 65","Male",33,NA,""
"171",233,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","sometimes","rarely","rarely","sometimes","sometimes","always","often","sometimes","rarely","rarely","sometimes","never","sometimes","rarely","rarely","never","never","never","never","never","rarely","always","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","agree","strongly disagree","strongly disagree","agree","agree","agree","neither agree nor disagree","agree","neither agree nor disagree","neither disagree nor agree","agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","46 - 55","Male",22,NA,"Some of these questions seemed a bit simple, or only appropriate for simple models, not full scale general circulation models, for example. Especially since many are community models, and thus have the code already available if desired. The bigger question may the forcing than the code in many cases,"
"173",235,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","rarely","rarely","rarely","rarely","rarely","never","","often","often","often","never","often","often","never","often","never","never","never","never","sometimes","never","never","never","sometimes","agree","agree","agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","26 - 35","Female",4,NA,""
